datetime,year,month,day1,day,hour,system_wide
11/1/2020 13:00,2020,11,1,11/1/2020,14,3617.970141
11/1/2020 14:00,2020,11,1,11/1/2020,15,3651.312306
11/1/2020 15:00,2020,11,1,11/1/2020,16,3673.088328
11/1/2020 16:00,2020,11,1,11/1/2020,17,3730.900463
11/1/2020 17:00,2020,11,1,11/1/2020,18,4022.818469
11/1/2020 18:00,2020,11,1,11/1/2020,19,4172.302508
11/1/2020 19:00,2020,11,1,11/1/2020,20,4067.235574
11/1/2020 20:00,2020,11,1,11/1/2020,21,3926.391322
11/1/2020 21:00,2020,11,1,11/1/2020,22,3711.391899
11/1/2020 22:00,2020,11,1,11/1/2020,23,3470.544457
11/1/2020 23:00,2020,11,1,11/1/2020,24,3227.48957
11/2/2020 0:00,2020,11,2,11/2/2020,1,3041.147623
11/2/2020 1:00,2020,11,2,11/2/2020,2,2989.297404
11/2/2020 2:00,2020,11,2,11/2/2020,3,2952.892939
11/2/2020 3:00,2020,11,2,11/2/2020,4,2966.448002
11/2/2020 4:00,2020,11,2,11/2/2020,5,3079.519404
11/2/2020 5:00,2020,11,2,11/2/2020,6,3311.425906
11/2/2020 6:00,2020,11,2,11/2/2020,7,3504.235075
11/2/2020 7:00,2020,11,2,11/2/2020,8,3686.453693
11/2/2020 8:00,2020,11,2,11/2/2020,9,3829.098959
11/2/2020 9:00,2020,11,2,11/2/2020,10,3959.892171
11/2/2020 10:00,2020,11,2,11/2/2020,11,4049.133436
11/2/2020 11:00,2020,11,2,11/2/2020,12,4127.497565
11/2/2020 12:00,2020,11,2,11/2/2020,13,4170.521164
11/2/2020 13:00,2020,11,2,11/2/2020,14,4211.864881
11/2/2020 14:00,2020,11,2,11/2/2020,15,4235.027519
11/2/2020 15:00,2020,11,2,11/2/2020,16,4202.78335
11/2/2020 16:00,2020,11,2,11/2/2020,17,4246.330196
11/2/2020 17:00,2020,11,2,11/2/2020,18,4527.389143
11/2/2020 18:00,2020,11,2,11/2/2020,19,4466.407272
11/2/2020 19:00,2020,11,2,11/2/2020,20,4330.216119
11/2/2020 20:00,2020,11,2,11/2/2020,21,4155.10249
11/2/2020 21:00,2020,11,2,11/2/2020,22,3881.984794
11/2/2020 22:00,2020,11,2,11/2/2020,23,3558.96596
11/2/2020 23:00,2020,11,2,11/2/2020,24,3308.936328
11/3/2020 0:00,2020,11,3,11/3/2020,1,3135.531282
11/3/2020 1:00,2020,11,3,11/3/2020,2,3061.803449
11/3/2020 2:00,2020,11,3,11/3/2020,3,3011.72975
11/3/2020 3:00,2020,11,3,11/3/2020,4,3007.205461
11/3/2020 4:00,2020,11,3,11/3/2020,5,3107.688849
11/3/2020 5:00,2020,11,3,11/3/2020,6,3341.219658
11/3/2020 6:00,2020,11,3,11/3/2020,7,3555.285825
11/3/2020 7:00,2020,11,3,11/3/2020,8,3700.739521
11/3/2020 8:00,2020,11,3,11/3/2020,9,3850.582917
11/3/2020 9:00,2020,11,3,11/3/2020,10,3973.053825
11/3/2020 10:00,2020,11,3,11/3/2020,11,4049.969989
11/3/2020 11:00,2020,11,3,11/3/2020,12,4104.218558
11/3/2020 12:00,2020,11,3,11/3/2020,13,4138.666141
11/3/2020 13:00,2020,11,3,11/3/2020,14,4173.296043
11/3/2020 14:00,2020,11,3,11/3/2020,15,4186.685765
11/3/2020 15:00,2020,11,3,11/3/2020,16,4165.849508
11/3/2020 16:00,2020,11,3,11/3/2020,17,4184.017346
11/3/2020 17:00,2020,11,3,11/3/2020,18,4383.030921
11/3/2020 18:00,2020,11,3,11/3/2020,19,4243.914432
11/3/2020 19:00,2020,11,3,11/3/2020,20,4136.799643
11/3/2020 20:00,2020,11,3,11/3/2020,21,4031.167329
11/3/2020 21:00,2020,11,3,11/3/2020,22,3801.118007
11/3/2020 22:00,2020,11,3,11/3/2020,23,3505.871849
11/3/2020 23:00,2020,11,3,11/3/2020,24,3285.99478
11/4/2020 0:00,2020,11,4,11/4/2020,1,3129.834046
11/4/2020 1:00,2020,11,4,11/4/2020,2,3057.250807
11/4/2020 2:00,2020,11,4,11/4/2020,3,3010.368841
11/4/2020 3:00,2020,11,4,11/4/2020,4,3021.067123
11/4/2020 4:00,2020,11,4,11/4/2020,5,3143.370351
11/4/2020 5:00,2020,11,4,11/4/2020,6,3342.476641
11/4/2020 6:00,2020,11,4,11/4/2020,7,3534.68746
11/4/2020 7:00,2020,11,4,11/4/2020,8,3675.741659
11/4/2020 8:00,2020,11,4,11/4/2020,9,3817.027947
11/4/2020 9:00,2020,11,4,11/4/2020,10,3940.109093
11/4/2020 10:00,2020,11,4,11/4/2020,11,4016.576759
11/4/2020 11:00,2020,11,4,11/4/2020,12,4076.147951
11/4/2020 12:00,2020,11,4,11/4/2020,13,4121.782841
11/4/2020 13:00,2020,11,4,11/4/2020,14,4118.40528
11/4/2020 14:00,2020,11,4,11/4/2020,15,4136.343176
11/4/2020 15:00,2020,11,4,11/4/2020,16,4106.28238
11/4/2020 16:00,2020,11,4,11/4/2020,17,4184.716506
11/4/2020 17:00,2020,11,4,11/4/2020,18,4487.278523
11/4/2020 18:00,2020,11,4,11/4/2020,19,4434.778698
11/4/2020 19:00,2020,11,4,11/4/2020,20,4313.507919
11/4/2020 20:00,2020,11,4,11/4/2020,21,4150.352953
11/4/2020 21:00,2020,11,4,11/4/2020,22,3872.805651
11/4/2020 22:00,2020,11,4,11/4/2020,23,3606.161232
11/4/2020 23:00,2020,11,4,11/4/2020,24,3355.181322
11/5/2020 0:00,2020,11,5,11/5/2020,1,3162.843394
11/5/2020 1:00,2020,11,5,11/5/2020,2,3049.378
11/5/2020 2:00,2020,11,5,11/5/2020,3,2984.444966
11/5/2020 3:00,2020,11,5,11/5/2020,4,2993.121817
11/5/2020 4:00,2020,11,5,11/5/2020,5,3093.658578
11/5/2020 5:00,2020,11,5,11/5/2020,6,3365.881194
11/5/2020 6:00,2020,11,5,11/5/2020,7,3559.405149
11/5/2020 7:00,2020,11,5,11/5/2020,8,3698.118365
11/5/2020 8:00,2020,11,5,11/5/2020,9,3812.420933
11/5/2020 9:00,2020,11,5,11/5/2020,10,3945.267615
11/5/2020 10:00,2020,11,5,11/5/2020,11,4025.753257
11/5/2020 11:00,2020,11,5,11/5/2020,12,4085.830251
11/5/2020 12:00,2020,11,5,11/5/2020,13,4069.7309
11/5/2020 13:00,2020,11,5,11/5/2020,14,4099.118774
11/5/2020 14:00,2020,11,5,11/5/2020,15,4122.174044
11/5/2020 15:00,2020,11,5,11/5/2020,16,4146.893579
11/5/2020 16:00,2020,11,5,11/5/2020,17,4211.386693
11/5/2020 17:00,2020,11,5,11/5/2020,18,4499.148351
11/5/2020 18:00,2020,11,5,11/5/2020,19,4448.184265
11/5/2020 19:00,2020,11,5,11/5/2020,20,4317.740631
11/5/2020 20:00,2020,11,5,11/5/2020,21,4160.157666
11/5/2020 21:00,2020,11,5,11/5/2020,22,3895.98991
11/5/2020 22:00,2020,11,5,11/5/2020,23,3608.39227
11/5/2020 23:00,2020,11,5,11/5/2020,24,3359.305734
11/6/2020 0:00,2020,11,6,11/6/2020,1,3161.329233
11/6/2020 1:00,2020,11,6,11/6/2020,2,3073.422967
11/6/2020 2:00,2020,11,6,11/6/2020,3,3011.722152
11/6/2020 3:00,2020,11,6,11/6/2020,4,3009.575553
11/6/2020 4:00,2020,11,6,11/6/2020,5,3103.405787
11/6/2020 5:00,2020,11,6,11/6/2020,6,3364.402229
11/6/2020 6:00,2020,11,6,11/6/2020,7,3553.963202
11/6/2020 7:00,2020,11,6,11/6/2020,8,3700.760142
11/6/2020 8:00,2020,11,6,11/6/2020,9,3837.64731
11/6/2020 9:00,2020,11,6,11/6/2020,10,3979.058387
11/6/2020 10:00,2020,11,6,11/6/2020,11,4055.879383
11/6/2020 11:00,2020,11,6,11/6/2020,12,4117.413033
11/6/2020 12:00,2020,11,6,11/6/2020,13,4138.365119
11/6/2020 13:00,2020,11,6,11/6/2020,14,4164.590234
11/6/2020 14:00,2020,11,6,11/6/2020,15,4169.91843
11/6/2020 15:00,2020,11,6,11/6/2020,16,4129.472791
11/6/2020 16:00,2020,11,6,11/6/2020,17,4186.559504
11/6/2020 17:00,2020,11,6,11/6/2020,18,4419.737776
11/6/2020 18:00,2020,11,6,11/6/2020,19,4332.996374
11/6/2020 19:00,2020,11,6,11/6/2020,20,4210.876731
11/6/2020 20:00,2020,11,6,11/6/2020,21,4066.497794
11/6/2020 21:00,2020,11,6,11/6/2020,22,3849.920367
11/6/2020 22:00,2020,11,6,11/6/2020,23,3596.997823
11/6/2020 23:00,2020,11,6,11/6/2020,24,3355.643977
11/7/2020 0:00,2020,11,7,11/7/2020,1,3148.722774
11/7/2020 1:00,2020,11,7,11/7/2020,2,3022.717073
11/7/2020 2:00,2020,11,7,11/7/2020,3,2940.713668
11/7/2020 3:00,2020,11,7,11/7/2020,4,2912.931992
11/7/2020 4:00,2020,11,7,11/7/2020,5,2907.877437
11/7/2020 5:00,2020,11,7,11/7/2020,6,3000.118006
11/7/2020 6:00,2020,11,7,11/7/2020,7,3019.637365
11/7/2020 7:00,2020,11,7,11/7/2020,8,3145.456254
11/7/2020 8:00,2020,11,7,11/7/2020,9,3370.199958
11/7/2020 9:00,2020,11,7,11/7/2020,10,3565.962398
11/7/2020 10:00,2020,11,7,11/7/2020,11,3692.081134
11/7/2020 11:00,2020,11,7,11/7/2020,12,3800.029127
11/7/2020 12:00,2020,11,7,11/7/2020,13,3841.645042
11/7/2020 13:00,2020,11,7,11/7/2020,14,3852.751444
11/7/2020 14:00,2020,11,7,11/7/2020,15,3849.5526
11/7/2020 15:00,2020,11,7,11/7/2020,16,3850.927085
11/7/2020 16:00,2020,11,7,11/7/2020,17,3926.583822
11/7/2020 17:00,2020,11,7,11/7/2020,18,4234.252324
11/7/2020 18:00,2020,11,7,11/7/2020,19,4168.894153
11/7/2020 19:00,2020,11,7,11/7/2020,20,4030.702852
11/7/2020 20:00,2020,11,7,11/7/2020,21,3907.350467
11/7/2020 21:00,2020,11,7,11/7/2020,22,3712.15214
11/7/2020 22:00,2020,11,7,11/7/2020,23,3503.545845
11/7/2020 23:00,2020,11,7,11/7/2020,24,3292.182619
11/8/2020 0:00,2020,11,8,11/8/2020,1,3091.965594
11/8/2020 1:00,2020,11,8,11/8/2020,2,2972.581051
11/8/2020 2:00,2020,11,8,11/8/2020,3,2881.882684
11/8/2020 3:00,2020,11,8,11/8/2020,4,2832.470086
11/8/2020 4:00,2020,11,8,11/8/2020,5,2843.510538
11/8/2020 5:00,2020,11,8,11/8/2020,6,2892.854431
11/8/2020 6:00,2020,11,8,11/8/2020,7,2867.805411
11/8/2020 7:00,2020,11,8,11/8/2020,8,2963.063302
11/8/2020 8:00,2020,11,8,11/8/2020,9,3170.005451
11/8/2020 9:00,2020,11,8,11/8/2020,10,3382.432031
11/8/2020 10:00,2020,11,8,11/8/2020,11,3531.928344
11/8/2020 11:00,2020,11,8,11/8/2020,12,3632.542433
11/8/2020 12:00,2020,11,8,11/8/2020,13,3714.006747
11/8/2020 13:00,2020,11,8,11/8/2020,14,3759.667724
11/8/2020 14:00,2020,11,8,11/8/2020,15,3791.642489
11/8/2020 15:00,2020,11,8,11/8/2020,16,3795.502409
11/8/2020 16:00,2020,11,8,11/8/2020,17,3905.957077
11/8/2020 17:00,2020,11,8,11/8/2020,18,4256.372269
11/8/2020 18:00,2020,11,8,11/8/2020,19,4226.588719
11/8/2020 19:00,2020,11,8,11/8/2020,20,4094.019527
11/8/2020 20:00,2020,11,8,11/8/2020,21,3906.189182
11/8/2020 21:00,2020,11,8,11/8/2020,22,3671.351214
11/8/2020 22:00,2020,11,8,11/8/2020,23,3423.208318
11/8/2020 23:00,2020,11,8,11/8/2020,24,3189.550248
11/9/2020 0:00,2020,11,9,11/9/2020,1,3019.200079
11/9/2020 1:00,2020,11,9,11/9/2020,2,2918.782992
11/9/2020 2:00,2020,11,9,11/9/2020,3,2880.590387
11/9/2020 3:00,2020,11,9,11/9/2020,4,2877.786775
11/9/2020 4:00,2020,11,9,11/9/2020,5,2994.949324
11/9/2020 5:00,2020,11,9,11/9/2020,6,3296.086428
11/9/2020 6:00,2020,11,9,11/9/2020,7,3481.573434
11/9/2020 7:00,2020,11,9,11/9/2020,8,3661.430071
11/9/2020 8:00,2020,11,9,11/9/2020,9,3860.980328
11/9/2020 9:00,2020,11,9,11/9/2020,10,4048.592161
11/9/2020 10:00,2020,11,9,11/9/2020,11,4199.494645
11/9/2020 11:00,2020,11,9,11/9/2020,12,4312.732699
11/9/2020 12:00,2020,11,9,11/9/2020,13,4408.919449
11/9/2020 13:00,2020,11,9,11/9/2020,14,4476.67542
11/9/2020 14:00,2020,11,9,11/9/2020,15,4526.077773
11/9/2020 15:00,2020,11,9,11/9/2020,16,4513.034662
11/9/2020 16:00,2020,11,9,11/9/2020,17,4553.484213
11/9/2020 17:00,2020,11,9,11/9/2020,18,4778.84707
11/9/2020 18:00,2020,11,9,11/9/2020,19,4645.333094
11/9/2020 19:00,2020,11,9,11/9/2020,20,4488.792374
11/9/2020 20:00,2020,11,9,11/9/2020,21,4277.3115
11/9/2020 21:00,2020,11,9,11/9/2020,22,3985.639379
11/9/2020 22:00,2020,11,9,11/9/2020,23,3685.823184
11/9/2020 23:00,2020,11,9,11/9/2020,24,3416.289228
11/10/2020 0:00,2020,11,10,11/10/2020,1,3219.847576
11/10/2020 1:00,2020,11,10,11/10/2020,2,3102.510439
11/10/2020 2:00,2020,11,10,11/10/2020,3,3036.771852
11/10/2020 3:00,2020,11,10,11/10/2020,4,3019.403992
11/10/2020 4:00,2020,11,10,11/10/2020,5,3106.197458
11/10/2020 5:00,2020,11,10,11/10/2020,6,3373.756285
11/10/2020 6:00,2020,11,10,11/10/2020,7,3563.859928
11/10/2020 7:00,2020,11,10,11/10/2020,8,3744.536208
11/10/2020 8:00,2020,11,10,11/10/2020,9,3940.245208
11/10/2020 9:00,2020,11,10,11/10/2020,10,4132.168188
11/10/2020 10:00,2020,11,10,11/10/2020,11,4285.631167
11/10/2020 11:00,2020,11,10,11/10/2020,12,4427.267289
11/10/2020 12:00,2020,11,10,11/10/2020,13,4541.788546
11/10/2020 13:00,2020,11,10,11/10/2020,14,4620.303174
11/10/2020 14:00,2020,11,10,11/10/2020,15,4689.225719
11/10/2020 15:00,2020,11,10,11/10/2020,16,4674.757017
11/10/2020 16:00,2020,11,10,11/10/2020,17,4673.104491
11/10/2020 17:00,2020,11,10,11/10/2020,18,4861.849077
11/10/2020 18:00,2020,11,10,11/10/2020,19,4727.559721
11/10/2020 19:00,2020,11,10,11/10/2020,20,4552.656009
11/10/2020 20:00,2020,11,10,11/10/2020,21,4326.450454
11/10/2020 21:00,2020,11,10,11/10/2020,22,4042.866458
11/10/2020 22:00,2020,11,10,11/10/2020,23,3717.377411
11/10/2020 23:00,2020,11,10,11/10/2020,24,3439.934251
11/11/2020 0:00,2020,11,11,11/11/2020,1,3232.477031
11/11/2020 1:00,2020,11,11,11/11/2020,2,3089.528394
11/11/2020 2:00,2020,11,11,11/11/2020,3,3012.008858
11/11/2020 3:00,2020,11,11,11/11/2020,4,2995.804391
11/11/2020 4:00,2020,11,11,11/11/2020,5,3096.665726
11/11/2020 5:00,2020,11,11,11/11/2020,6,3382.274797
11/11/2020 6:00,2020,11,11,11/11/2020,7,3553.804704
11/11/2020 7:00,2020,11,11,11/11/2020,8,3713.827357
11/11/2020 8:00,2020,11,11,11/11/2020,9,3906.698481
11/11/2020 9:00,2020,11,11,11/11/2020,10,4095.464707
11/11/2020 10:00,2020,11,11,11/11/2020,11,4250.127853
11/11/2020 11:00,2020,11,11,11/11/2020,12,4373.875364
11/11/2020 12:00,2020,11,11,11/11/2020,13,4473.484425
11/11/2020 13:00,2020,11,11,11/11/2020,14,4548.673084
11/11/2020 14:00,2020,11,11,11/11/2020,15,4589.06639
11/11/2020 15:00,2020,11,11,11/11/2020,16,4595.35895
11/11/2020 16:00,2020,11,11,11/11/2020,17,4583.239502
11/11/2020 17:00,2020,11,11,11/11/2020,18,4790.554248
11/11/2020 18:00,2020,11,11,11/11/2020,19,4654.821704
11/11/2020 19:00,2020,11,11,11/11/2020,20,4474.673451
11/11/2020 20:00,2020,11,11,11/11/2020,21,4287.57449
11/11/2020 21:00,2020,11,11,11/11/2020,22,4001.052363
11/11/2020 22:00,2020,11,11,11/11/2020,23,3696.013827
11/11/2020 23:00,2020,11,11,11/11/2020,24,3425.275993
11/12/2020 0:00,2020,11,12,11/12/2020,1,3225.177604
11/12/2020 1:00,2020,11,12,11/12/2020,2,3093.897876
11/12/2020 2:00,2020,11,12,11/12/2020,3,3015.864472
11/12/2020 3:00,2020,11,12,11/12/2020,4,2997.173679
11/12/2020 4:00,2020,11,12,11/12/2020,5,3083.396704
11/12/2020 5:00,2020,11,12,11/12/2020,6,3347.769197
11/12/2020 6:00,2020,11,12,11/12/2020,7,3533.784891
11/12/2020 7:00,2020,11,12,11/12/2020,8,3701.171462
11/12/2020 8:00,2020,11,12,11/12/2020,9,3900.257672
11/12/2020 9:00,2020,11,12,11/12/2020,10,4067.839693
11/12/2020 10:00,2020,11,12,11/12/2020,11,4189.006842
11/12/2020 11:00,2020,11,12,11/12/2020,12,4282.951867
11/12/2020 12:00,2020,11,12,11/12/2020,13,4328.633221
11/12/2020 13:00,2020,11,12,11/12/2020,14,4355.6508
11/12/2020 14:00,2020,11,12,11/12/2020,15,4387.064193
11/12/2020 15:00,2020,11,12,11/12/2020,16,4326.622937
11/12/2020 16:00,2020,11,12,11/12/2020,17,4344.637943
11/12/2020 17:00,2020,11,12,11/12/2020,18,4599.442912
11/12/2020 18:00,2020,11,12,11/12/2020,19,4495.044409
11/12/2020 19:00,2020,11,12,11/12/2020,20,4314.116688
11/12/2020 20:00,2020,11,12,11/12/2020,21,4143.993793
11/12/2020 21:00,2020,11,12,11/12/2020,22,3884.343794
11/12/2020 22:00,2020,11,12,11/12/2020,23,3615.475298
11/12/2020 23:00,2020,11,12,11/12/2020,24,3336.385252
11/13/2020 0:00,2020,11,13,11/13/2020,1,3158.087905
11/13/2020 1:00,2020,11,13,11/13/2020,2,3031.426081
11/13/2020 2:00,2020,11,13,11/13/2020,3,2954.660037
11/13/2020 3:00,2020,11,13,11/13/2020,4,2947.708397
11/13/2020 4:00,2020,11,13,11/13/2020,5,3010.71321
11/13/2020 5:00,2020,11,13,11/13/2020,6,3227.806438
11/13/2020 6:00,2020,11,13,11/13/2020,7,3347.069206
11/13/2020 7:00,2020,11,13,11/13/2020,8,3513.793341
11/13/2020 8:00,2020,11,13,11/13/2020,9,3723.551409
11/13/2020 9:00,2020,11,13,11/13/2020,10,3887.00582
11/13/2020 10:00,2020,11,13,11/13/2020,11,3996.297786
11/13/2020 11:00,2020,11,13,11/13/2020,12,4063.587686
11/13/2020 12:00,2020,11,13,11/13/2020,13,4109.401495
11/13/2020 13:00,2020,11,13,11/13/2020,14,4128.041979
11/13/2020 14:00,2020,11,13,11/13/2020,15,4149.757447
11/13/2020 15:00,2020,11,13,11/13/2020,16,4117.977485
11/13/2020 16:00,2020,11,13,11/13/2020,17,4183.50487
11/13/2020 17:00,2020,11,13,11/13/2020,18,4402.716932
11/13/2020 18:00,2020,11,13,11/13/2020,19,4273.599431
11/13/2020 19:00,2020,11,13,11/13/2020,20,4140.207842
11/13/2020 20:00,2020,11,13,11/13/2020,21,4003.873143
11/13/2020 21:00,2020,11,13,11/13/2020,22,3805.322651
11/13/2020 22:00,2020,11,13,11/13/2020,23,3580.463738
11/13/2020 23:00,2020,11,13,11/13/2020,24,3354.542444
11/14/2020 0:00,2020,11,14,11/14/2020,1,3172.340981
11/14/2020 1:00,2020,11,14,11/14/2020,2,3040.166818
11/14/2020 2:00,2020,11,14,11/14/2020,3,2954.280983
11/14/2020 3:00,2020,11,14,11/14/2020,4,2924.814716
11/14/2020 4:00,2020,11,14,11/14/2020,5,2944.46036
11/14/2020 5:00,2020,11,14,11/14/2020,6,3039.876063
11/14/2020 6:00,2020,11,14,11/14/2020,7,3079.44457
11/14/2020 7:00,2020,11,14,11/14/2020,8,3208.573936
11/14/2020 8:00,2020,11,14,11/14/2020,9,3414.947642
11/14/2020 9:00,2020,11,14,11/14/2020,10,3586.703605
11/14/2020 10:00,2020,11,14,11/14/2020,11,3684.182358
11/14/2020 11:00,2020,11,14,11/14/2020,12,3738.000054
11/14/2020 12:00,2020,11,14,11/14/2020,13,3720.267582
11/14/2020 13:00,2020,11,14,11/14/2020,14,3687.582496
11/14/2020 14:00,2020,11,14,11/14/2020,15,3633.486314
11/14/2020 15:00,2020,11,14,11/14/2020,16,3618.198546
11/14/2020 16:00,2020,11,14,11/14/2020,17,3779.160031
11/14/2020 17:00,2020,11,14,11/14/2020,18,4097.371027
11/14/2020 18:00,2020,11,14,11/14/2020,19,4079.500257
11/14/2020 19:00,2020,11,14,11/14/2020,20,3958.872199
11/14/2020 20:00,2020,11,14,11/14/2020,21,3829.029089
11/14/2020 21:00,2020,11,14,11/14/2020,22,3672.358115
11/14/2020 22:00,2020,11,14,11/14/2020,23,3487.170259
11/14/2020 23:00,2020,11,14,11/14/2020,24,3282.077423
11/15/2020 0:00,2020,11,15,11/15/2020,1,3105.456758
11/15/2020 1:00,2020,11,15,11/15/2020,2,2972.009366
11/15/2020 2:00,2020,11,15,11/15/2020,3,2898.378172
11/15/2020 3:00,2020,11,15,11/15/2020,4,2844.590651
11/15/2020 4:00,2020,11,15,11/15/2020,5,2844.174419
11/15/2020 5:00,2020,11,15,11/15/2020,6,2897.08559
11/15/2020 6:00,2020,11,15,11/15/2020,7,2879.534143
11/15/2020 7:00,2020,11,15,11/15/2020,8,2969.766278
11/15/2020 8:00,2020,11,15,11/15/2020,9,3164.482072
11/15/2020 9:00,2020,11,15,11/15/2020,10,3305.333396
11/15/2020 10:00,2020,11,15,11/15/2020,11,3414.280035
11/15/2020 11:00,2020,11,15,11/15/2020,12,3462.545906
11/15/2020 12:00,2020,11,15,11/15/2020,13,3489.662769
11/15/2020 13:00,2020,11,15,11/15/2020,14,3511.45921
11/15/2020 14:00,2020,11,15,11/15/2020,15,3505.850922
11/15/2020 15:00,2020,11,15,11/15/2020,16,3513.035919
11/15/2020 16:00,2020,11,15,11/15/2020,17,3697.305167
11/15/2020 17:00,2020,11,15,11/15/2020,18,4108.739804
11/15/2020 18:00,2020,11,15,11/15/2020,19,4117.249694
11/15/2020 19:00,2020,11,15,11/15/2020,20,4012.610787
11/15/2020 20:00,2020,11,15,11/15/2020,21,3863.880327
11/15/2020 21:00,2020,11,15,11/15/2020,22,3644.570663
11/15/2020 22:00,2020,11,15,11/15/2020,23,3416.531016
11/15/2020 23:00,2020,11,15,11/15/2020,24,3189.18613
11/16/2020 0:00,2020,11,16,11/16/2020,1,3022.988079
11/16/2020 1:00,2020,11,16,11/16/2020,2,2935.581904
11/16/2020 2:00,2020,11,16,11/16/2020,3,2883.116007
11/16/2020 3:00,2020,11,16,11/16/2020,4,2897.916433
11/16/2020 4:00,2020,11,16,11/16/2020,5,3028.925934
11/16/2020 5:00,2020,11,16,11/16/2020,6,3307.323096
11/16/2020 6:00,2020,11,16,11/16/2020,7,3565.309547
11/16/2020 7:00,2020,11,16,11/16/2020,8,3700.160616
11/16/2020 8:00,2020,11,16,11/16/2020,9,3817.491397
11/16/2020 9:00,2020,11,16,11/16/2020,10,3905.949861
11/16/2020 10:00,2020,11,16,11/16/2020,11,3963.859528
11/16/2020 11:00,2020,11,16,11/16/2020,12,4063.733311
11/16/2020 12:00,2020,11,16,11/16/2020,13,4131.785442
11/16/2020 13:00,2020,11,16,11/16/2020,14,4130.766503
11/16/2020 14:00,2020,11,16,11/16/2020,15,4098.525574
11/16/2020 15:00,2020,11,16,11/16/2020,16,3988.33965
11/16/2020 16:00,2020,11,16,11/16/2020,17,4126.023176
11/16/2020 17:00,2020,11,16,11/16/2020,18,4445.801906
11/16/2020 18:00,2020,11,16,11/16/2020,19,4392.736107
11/16/2020 19:00,2020,11,16,11/16/2020,20,4290.460449
11/16/2020 20:00,2020,11,16,11/16/2020,21,4106.017153
11/16/2020 21:00,2020,11,16,11/16/2020,22,3856.390135
11/16/2020 22:00,2020,11,16,11/16/2020,23,3583.709669
11/16/2020 23:00,2020,11,16,11/16/2020,24,3321.487566
11/17/2020 0:00,2020,11,17,11/17/2020,1,3132.68292
11/17/2020 1:00,2020,11,17,11/17/2020,2,3036.17115
11/17/2020 2:00,2020,11,17,11/17/2020,3,2981.584363
11/17/2020 3:00,2020,11,17,11/17/2020,4,2981.729773
11/17/2020 4:00,2020,11,17,11/17/2020,5,3107.93743
11/17/2020 5:00,2020,11,17,11/17/2020,6,3388.920175
11/17/2020 6:00,2020,11,17,11/17/2020,7,3595.510036
11/17/2020 7:00,2020,11,17,11/17/2020,8,3698.061389
11/17/2020 8:00,2020,11,17,11/17/2020,9,3823.0122
11/17/2020 9:00,2020,11,17,11/17/2020,10,3927.232568
11/17/2020 10:00,2020,11,17,11/17/2020,11,3982.19757
11/17/2020 11:00,2020,11,17,11/17/2020,12,4030.359096
11/17/2020 12:00,2020,11,17,11/17/2020,13,4054.046226
11/17/2020 13:00,2020,11,17,11/17/2020,14,4062.822671
11/17/2020 14:00,2020,11,17,11/17/2020,15,4075.857266
11/17/2020 15:00,2020,11,17,11/17/2020,16,4051.87045
11/17/2020 16:00,2020,11,17,11/17/2020,17,4174.217279
11/17/2020 17:00,2020,11,17,11/17/2020,18,4460.274495
11/17/2020 18:00,2020,11,17,11/17/2020,19,4393.962294
11/17/2020 19:00,2020,11,17,11/17/2020,20,4271.510321
11/17/2020 20:00,2020,11,17,11/17/2020,21,4105.982376
11/17/2020 21:00,2020,11,17,11/17/2020,22,3865.377094
11/17/2020 22:00,2020,11,17,11/17/2020,23,3577.161683
11/17/2020 23:00,2020,11,17,11/17/2020,24,3329.819401
11/18/2020 0:00,2020,11,18,11/18/2020,1,3261.100786
11/18/2020 1:00,2020,11,18,11/18/2020,2,3149.536567
11/18/2020 2:00,2020,11,18,11/18/2020,3,3098.679578
11/18/2020 3:00,2020,11,18,11/18/2020,4,3099.180735
11/18/2020 4:00,2020,11,18,11/18/2020,5,3218.939243
11/18/2020 5:00,2020,11,18,11/18/2020,6,3516.071327
11/18/2020 6:00,2020,11,18,11/18/2020,7,3719.292316
11/18/2020 7:00,2020,11,18,11/18/2020,8,3830.64222
11/18/2020 8:00,2020,11,18,11/18/2020,9,3941.979993
11/18/2020 9:00,2020,11,18,11/18/2020,10,4051.995896
11/18/2020 10:00,2020,11,18,11/18/2020,11,4132.459785
11/18/2020 11:00,2020,11,18,11/18/2020,12,4198.076605
11/18/2020 12:00,2020,11,18,11/18/2020,13,4230.705497
11/18/2020 13:00,2020,11,18,11/18/2020,14,4253.653953
11/18/2020 14:00,2020,11,18,11/18/2020,15,4264.823149
11/18/2020 15:00,2020,11,18,11/18/2020,16,4225.5829
11/18/2020 16:00,2020,11,18,11/18/2020,17,4334.242209
11/18/2020 17:00,2020,11,18,11/18/2020,18,4599.440265
11/18/2020 18:00,2020,11,18,11/18/2020,19,4531.95845
11/18/2020 19:00,2020,11,18,11/18/2020,20,4435.032095
11/18/2020 20:00,2020,11,18,11/18/2020,21,4259.741433
11/18/2020 21:00,2020,11,18,11/18/2020,22,4028.340583
11/18/2020 22:00,2020,11,18,11/18/2020,23,3758.217724
11/18/2020 23:00,2020,11,18,11/18/2020,24,3482.291502
11/19/2020 0:00,2020,11,19,11/19/2020,1,3181.229369
11/19/2020 1:00,2020,11,19,11/19/2020,2,3072.394187
11/19/2020 2:00,2020,11,19,11/19/2020,3,3013.803824
11/19/2020 3:00,2020,11,19,11/19/2020,4,3017.737493
