time,101_PV_1,101_PV_2,101_PV_3,101_PV_4,101_Solar_Cand,102_PV_1,102_PV_2,102_Solar_Cand,103_PV_1,103_Solar_Cand,104_PV_1,104_Solar_Cand,105_Solar_Cand,106_Solar_Cand,107_Solar_Cand,108_Solar_Cand,109_Solar_Cand,110_Solar_Cand,111_Solar_Cand,112_Solar_Cand,113_PV_1,113_Solar_Cand,114_Solar_Cand,115_Solar_Cand,116_Solar_Cand,117_Solar_Cand,118_Solar_Cand,119_PV_1,119_Solar_Cand,120_Solar_Cand,121_Solar_Cand,122_Solar_Cand,123_Solar_Cand,124_Solar_Cand,201_Solar_Cand,202_Solar_Cand,203_Solar_Cand,204_Solar_Cand,205_Solar_Cand,206_Solar_Cand,207_Solar_Cand,208_Solar_Cand,209_Solar_Cand,210_Solar_Cand,211_Solar_Cand,212_Solar_Cand,213_Solar_Cand,214_Solar_Cand,215_PV_1,215_Solar_Cand,216_Solar_Cand,217_Solar_Cand,218_Solar_Cand,219_Solar_Cand,220_Solar_Cand,221_Solar_Cand,222_Solar_Cand,223_Solar_Cand,224_Solar_Cand,301_Solar_Cand,302_Solar_Cand,303_Solar_Cand,304_Solar_Cand,305_Solar_Cand,306_Solar_Cand,307_Solar_Cand,308_Solar_Cand,309_Solar_Cand,310_PV_1,310_PV_2,310_Solar_Cand,311_Solar_Cand,312_PV_1,312_Solar_Cand,313_PV_1,313_PV_2,313_Solar_Cand,314_PV_1,314_PV_2,314_PV_3,314_PV_4,314_Solar_Cand,315_Solar_Cand,316_Solar_Cand,317_Solar_Cand,318_Solar_Cand,319_PV_1,319_Solar_Cand,320_PV_1,320_Solar_Cand,321_Solar_Cand,322_Solar_Cand,323_Solar_Cand,324_PV_1,324_PV_2,324_PV_3,324_Solar_Cand,325_Solar_Cand
2020-12-25 15:00:00-07:00,21.10120617,21.75298088,21.34562169,21.01973433,0.814718385,20.76792802,20.52455386,0.811247188,51.0851662,0.830653109,22.10322459,0.824747186,0.823180861,0.825139601,0.831747987,0.826799247,0.820361851,0.820249623,0.820037015,0.820132906,76.98800751,0.822521448,0.829408657,0.833602395,0.835495377,0.822715679,0.82157278,55.93461074,0.83985902,0.843274571,0.829372355,0.843645007,0.836865246,0.830837348,0.851004447,0.85174371,0.846019027,0.832206432,0.84868022,0.850457954,0.858032052,0.851522363,0.848072749,0.847601493,0.847902726,0.84776161,0.818723104,0.838650727,104.4837613,0.835201929,0.82728983,0.832006838,0.832017573,0.805744301,0.75270894,0.80981513,0.769195101,0.757211424,0.846132569,0.82664751,0.825990642,0.833483731,0.809677563,0.816315005,0.825757611,0.834375738,0.808415454,0.810121023,42.44741167,42.36530836,0.821033108,0.821327677,77.23529187,0.820778872,77.25115699,75.78898998,0.812315005,42.93356733,42.93356733,77.13065294,42.93356733,0.832045879,0.831356024,0.840837484,0.816522053,0.820396783,161.7054528,0.859221322,44.02226604,0.853144691,0.722894601,0.605788718,0.847477801,41.4122456,42.99540992,42.49546329,0.833244378,0.836901913
2020-12-25 16:00:00-07:00,16.95586849,17.47960188,17.15226851,16.89040181,0.654666737,16.73424006,16.53813568,0.653681252,41.21750023,0.670203256,17.80367176,0.66431611,0.662398706,0.665038333,0.674225288,0.668092983,0.660264096,0.66019758,0.659928686,0.65998689,62.08743498,0.663327297,0.668103887,0.67400961,0.674903117,0.672125258,0.67032324,45.25704769,0.679535251,0.683389252,0.678253927,0.692547764,0.676478919,0.670461085,0.693385038,0.694122564,0.687587873,0.665035149,0.688191863,0.690337631,0.694273679,0.690229623,0.680879029,0.68028323,0.680593611,0.680547373,0.64068301,0.673799246,84.22935568,0.673296208,0.670205444,0.678971377,0.678309301,0.652321901,0.620862499,0.667956751,0.598510696,0.625034659,0.687794473,0.694959313,0.694251033,0.673642462,0.708084491,0.714258354,0.696509518,0.711103932,0.694560832,0.703564614,35.4496307,35.38106275,0.685679511,0.685925033,64.4998993,0.68543995,64.18015368,62.96538736,0.674870175,33.96431701,33.96431701,61.01729044,33.96431701,0.658223198,0.63837036,0.634319327,0.585727519,0.591519263,125.3197596,0.665886076,35.46977155,0.687398673,0.495564435,0.479076842,0.687397947,33.46956906,34.74908981,34.34503063,0.673431973,0.676011021
2020-12-25 17:00:00-07:00,12.79040047,13.18547076,12.93855183,12.74101669,0.493837856,12.70049719,12.55166323,0.496113171,31.07494442,0.505283649,13.6514463,0.509382325,0.503216499,0.508226181,0.534219973,0.523532557,0.503146825,0.503323856,0.50266653,0.50252697,48.00337499,0.51285657,0.502041218,0.501251388,0.501859967,0.505023406,0.499889718,33.88603469,0.50879932,0.519576675,0.504766069,0.512614275,0.511609551,0.505984225,0.561312343,0.562183565,0.536759353,0.510869864,0.534130223,0.535841492,0.605847211,0.585320608,0.51699872,0.515470931,0.515904802,0.516453391,0.488082381,0.499961618,61.92216695,0.494981351,0.50392366,0.526203077,0.52155513,0.501708603,0.462645604,0.521233109,0.449184969,0.467515828,0.537600853,0.517275713,0.515814886,0.550415916,0.529029092,0.538383622,0.536751075,0.537577884,0.526565146,0.540504265,27.82335842,27.76954148,0.538169408,0.538459511,50.58860978,0.53760478,49.50172684,48.56478563,0.52052289,28.25991248,28.25991248,50.76926137,28.25991248,0.547672722,0.545908451,0.519585154,0.488902755,0.495970494,93.59443373,0.497313676,26.17160875,0.50720172,0.480498119,0.567968025,0.512443973,27.34540559,28.39080339,28.06067777,0.550209368,0.516981945
2020-12-25 18:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-25 19:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-25 20:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-25 21:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-25 22:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-25 23:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-26 00:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-26 01:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-26 02:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-26 03:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-26 04:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-26 05:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-26 06:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-26 07:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-26 08:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-26 09:00:00-07:00,3.926605739,4.047890858,3.972087659,3.911445099,0.151606399,3.956935713,3.910565373,0.154567801,8.361350102,0.135956912,4.034437409,0.150538709,0.145201431,0.141623429,0.142506495,0.144247858,0.139452526,0.139348789,0.139338396,0.13942465,12.72108952,0.135909076,0.133615572,0.126061683,0.123808828,0.115867097,0.116284213,8.321768217,0.124951475,0.121820249,0.114636834,0.118954303,0.121751535,0.135930239,0.125318075,0.125628753,0.13538205,0.112472553,0.124269144,0.128430937,0.152545368,0.145033077,0.12222037,0.122178165,0.122279987,0.122126617,0.108177259,0.121137635,15.39879875,0.123091917,0.119160711,0.119462461,0.120257828,0.113491351,0.103224994,0.11283125,0.102349411,0.10433338,0.135320301,0.038596467,0.038619796,0.06334847,0.053737982,0.053955475,0.059537113,0.051718244,0.054563145,0.06060003,3.334294505,3.327845192,0.064493124,0.064531075,6.070477411,0.064510918,6.448135398,6.326088671,0.067803737,3.440066443,3.440066443,6.180119366,3.440066443,0.066667954,0.068021336,0.071402478,0.072371412,0.072485182,14.84189785,0.078862369,4.459886824,0.086431915,0.069719809,0.05857335,0.097130341,3.146528009,3.266817812,3.228831558,0.063310423,0.08273434
2020-12-26 10:00:00-07:00,11.87865215,12.24556033,12.01624272,11.83278863,0.458635218,11.85335302,11.71444654,0.463021602,27.73096494,0.450909999,12.38125803,0.46198724,0.455083446,0.453636801,0.46064649,0.460288883,0.454278972,0.454035479,0.453946344,0.454147222,42.30232764,0.451947945,0.449121371,0.437994883,0.437343951,0.423712642,0.424315561,29.3869167,0.441244996,0.443930504,0.425273266,0.428170911,0.43927892,0.450917641,0.452655078,0.453571202,0.462791869,0.431298433,0.447374275,0.453875352,0.494916258,0.481813616,0.443448816,0.443206477,0.443510507,0.44314332,0.428777794,0.443485668,55.51965341,0.443802186,0.441910838,0.445115311,0.446906288,0.437980698,0.425402845,0.44115406,0.426241729,0.429536036,0.462704653,0.24420637,0.244255116,0.354843175,0.321464021,0.324215954,0.338281717,0.31879818,0.326189956,0.338374059,18.16484828,18.12971318,0.351351031,0.351591357,33.06369406,0.351367631,33.06137964,32.4356122,0.347648577,18.60007611,18.60007611,33.41525302,18.60007611,0.360466591,0.362011335,0.3810236,0.387752663,0.389299258,74.57652894,0.396262109,21.3149409,0.41308025,0.392334205,0.37901101,0.420824437,17.62408276,18.29784045,18.08507486,0.354609311,0.404369834
2020-12-26 11:00:00-07:00,18.35770989,18.9247434,18.57034745,18.2868307,0.708791888,18.29484185,18.08044917,0.71464226,43.86913225,0.713319224,19.13257764,0.713902151,0.707123546,0.71191207,0.725719381,0.716212025,0.71341672,0.713157242,0.712996111,0.713211836,66.6063508,0.711606312,0.711700993,0.701413772,0.700325299,0.690976753,0.691082898,46.98526272,0.705484425,0.713459044,0.691228931,0.69062522,0.705427403,0.713396375,0.727067346,0.728178316,0.739845049,0.698262911,0.715451622,0.724049517,0.777677469,0.762774968,0.709889126,0.709490538,0.709882182,0.709494014,0.694451122,0.71228791,89.21938891,0.713184564,0.714966299,0.721052526,0.722652137,0.709844809,0.705803933,0.723503897,0.704488087,0.711167888,0.739807139,0.395494569,0.395434585,0.512815281,0.604625116,0.609770566,0.521270076,0.614824549,0.623627942,0.637452667,33.5200386,33.45520293,0.648356646,0.648715502,61.00477466,0.648297287,60.8260725,59.67479037,0.639601183,32.85066587,32.85066587,59.01660321,32.85066587,0.636640811,0.660491265,0.6816163,0.683186154,0.68606225,127.716617,0.678621769,35.56735038,0.689289736,0.687167032,0.678879139,0.70104952,25.47554689,26.44946116,26.14190929,0.512586457,0.68045191
2020-12-26 12:00:00-07:00,22.3435693,23.03371816,22.60237512,22.25730069,0.862686073,22.20838447,21.94812997,0.867515019,53.41493008,0.868535448,23.27715077,0.868550402,0.859900634,0.865566831,0.86547111,0.86628874,0.8654035,0.865187082,0.864991155,0.865172834,80.74846194,0.862697243,0.867626274,0.862802202,0.862910428,0.857772244,0.857321271,57.81642534,0.868114495,0.875272264,0.860228426,0.858862874,0.866276463,0.868663095,0.762720134,0.763687957,0.819923245,0.70595556,0.732100698,0.754218786,0.845307861,0.829280307,0.746472538,0.746054011,0.746410279,0.746114138,0.704348876,0.795027449,103.9144277,0.830650901,0.847202467,0.875638885,0.876712438,0.829681231,0.786150011,0.8784866,0.747163229,0.797487719,0.819948305,0.514142245,0.513971535,0.646067951,0.760660989,0.766568812,0.705695574,0.757573689,0.773614377,0.805615371,42.6303177,42.5478606,0.824570942,0.824950775,77.57967399,0.824438618,77.79636966,76.32388317,0.818048051,39.5660399,39.5660399,71.08085074,39.5660399,0.766783719,0.719405965,0.730836203,0.699071645,0.701897726,151.4774577,0.804874908,45.47389842,0.881277101,0.713377999,0.846050741,0.885106623,32.09735278,33.32441455,32.93692136,0.645821987,0.864370952
2020-12-26 13:00:00-07:00,23.79604486,24.53105782,24.07167472,23.70416824,0.918766211,23.63782655,23.36082077,0.923352599,57.0501688,0.927645021,24.80062948,0.925396622,0.917145794,0.923154263,0.926777505,0.924923764,0.921279155,0.921106565,0.920897605,0.921043834,86.13269993,0.920221153,0.926834885,0.925664689,0.927408433,0.926903402,0.926087639,62.08987,0.93228033,0.944382153,0.929248576,0.929578216,0.940329598,0.927798684,0.82879037,0.829787785,0.906921588,0.812286136,0.828854178,0.855279598,0.854054415,0.84171577,0.855190103,0.854673543,0.855061318,0.854799267,0.826891853,0.881515462,112.645035,0.900439928,0.913123222,0.943187639,0.943800565,0.901959046,0.891801805,0.941591523,0.903691349,0.896823457,0.906995675,0.66027288,0.659918094,0.846813669,0.842504216,0.849188052,0.843251231,0.87484781,0.851374564,0.88898065,46.83694519,46.74635148,0.905937044,0.906287456,85.23172388,0.905756896,84.0867806,82.49523271,0.884193277,46.37093716,46.37093716,83.30592781,46.37093716,0.898661573,0.893348105,0.893666793,0.860543371,0.864273331,173.3783059,0.921244984,49.13953612,0.952316591,0.86233632,0.930676198,0.95464544,42.07104871,43.67939867,43.17149868,0.846499974,0.928868074
2020-12-26 14:00:00-07:00,23.3529004,24.07422551,23.62339732,23.26273476,0.901656386,23.20537202,22.93343407,0.906459845,56.00186661,0.910599457,24.31570989,0.907302608,0.901548225,0.907758617,0.923678348,0.921208803,0.905196598,0.905062409,0.904862705,0.904977029,85.18369313,0.910082192,0.913087638,0.918767613,0.918488841,0.914359046,0.913364894,61.45970897,0.922818453,0.928550041,0.916588404,0.923989396,0.925314433,0.91075035,0.858343714,0.859266155,0.865758155,0.828950747,0.832300756,0.830455797,0.838225946,0.830506417,0.834678662,0.834117325,0.834491881,0.834299741,0.832802324,0.853810533,109.0843886,0.871977527,0.882509425,0.921692938,0.921933655,0.875356854,0.8862206,0.924296596,0.880397422,0.891110531,0.86587977,0.568422036,0.568032996,0.90408735,0.74456061,0.750776496,0.847657653,0.903886986,0.817273549,0.838827772,45.77060625,45.6820751,0.885311533,0.885638979,83.2869055,0.885089325,81.22745442,79.69002626,0.854126755,47.32257268,47.32257268,85.01555208,47.32257268,0.917104122,0.928863462,0.924609366,0.906133825,0.910059323,173.7166347,0.923042692,48.23210001,0.93473062,0.904229423,0.953155134,0.938158929,44.91872642,46.63594131,46.09366292,0.903797312,0.911415982
2020-12-26 15:00:00-07:00,21.00713998,21.65600917,21.25046593,20.92603133,0.811086486,20.87075331,20.62617417,0.815263801,50.57028301,0.822281025,21.8985648,0.817110627,0.812760118,0.817218196,0.801425298,0.809349816,0.811051095,0.810941749,0.810735764,0.810829179,76.12066376,0.813254955,0.82259533,0.831741126,0.831344181,0.828346505,0.827195514,55.65335274,0.835635927,0.840977832,0.831354614,0.842243649,0.835477533,0.822457436,0.752052482,0.752910353,0.715925741,0.71728478,0.699558351,0.678957394,0.76716227,0.762461179,0.669629121,0.668972553,0.669338083,0.669256406,0.719760473,0.696916762,91.45930651,0.73108958,0.760554426,0.824797491,0.82477318,0.761265402,0.803144001,0.823846978,0.801251829,0.807369875,0.716132746,0.656501971,0.655724313,0.815332496,0.808089848,0.815242644,0.806822815,0.864082154,0.824980574,0.853098368,44.44656759,44.36059744,0.859701501,0.859982541,80.8774252,0.859483796,79.50779895,78.00291948,0.836044153,44.38796588,44.38796588,79.74349684,44.38796588,0.860231897,0.874601372,0.872526574,0.850483589,0.853756427,161.8980391,0.860244629,44.34224405,0.859345815,0.843817157,0.882850522,0.862373977,40.50905041,42.05768614,41.56864328,0.815071437,0.843462635
2020-12-26 16:00:00-07:00,16.98958314,17.51435791,17.18637368,16.9239863,0.655968461,16.91435183,16.71613677,0.660716868,40.0900485,0.651870707,17.73724922,0.661837657,0.657671303,0.658959439,0.656319256,0.656515528,0.648630951,0.648565461,0.648305125,0.648362385,60.5457731,0.64685655,0.609222375,0.638049542,0.58303732,0.675884389,0.674076268,39.18703306,0.58839389,0.55811285,0.681731802,0.695641494,0.618594457,0.652116147,0.617699921,0.61841181,0.630092177,0.622102424,0.595760065,0.601282414,0.603032233,0.595974728,0.611263526,0.610608938,0.61093127,0.610923412,0.64478182,0.615831783,77.51155177,0.619596737,0.621113833,0.653315691,0.652677269,0.611304717,0.660263232,0.640133756,0.709276821,0.664091049,0.630278372,0.587900315,0.586638919,0.722242617,0.682136507,0.684414556,0.712262511,0.714840049,0.675507657,0.719352414,37.57969927,37.50701127,0.726880063,0.72714898,68.37388711,0.72660879,67.37848841,66.10318579,0.708501455,37.72020705,37.72020705,67.76479057,37.72020705,0.731011764,0.737502873,0.72965501,0.710446394,0.714462378,135.1434859,0.71808441,37.24558952,0.72181375,0.701630544,0.739382196,0.725266942,35.88468323,37.25653229,36.8233168,0.72202582,0.7167214
2020-12-26 17:00:00-07:00,12.8389761,13.23554679,12.98769011,12.78940476,0.495713363,12.83109131,12.68072696,0.501214504,31.24159103,0.50799335,13.63085886,0.508614137,0.502926079,0.50965146,0.499866511,0.500853727,0.500824138,0.500991187,0.500353208,0.500221633,47.17873225,0.504046285,0.504542721,0.505212767,0.505445792,0.513343144,0.508231028,34.11919301,0.512300195,0.520464801,0.512219301,0.51459326,0.510335046,0.508674306,0.578340208,0.579232018,0.488907349,0.555536892,0.545963157,0.51882616,0.566891712,0.558756887,0.515313209,0.513838496,0.514262624,0.514781872,0.546386852,0.498684912,60.46918352,0.483366775,0.505419131,0.529061657,0.524497782,0.523538043,0.55336401,0.546255837,0.573378493,0.559013821,0.489659744,0.457661356,0.455910704,0.575242051,0.510235271,0.519276942,0.562276242,0.538757746,0.505268479,0.552310336,28.6737167,28.61825497,0.554617344,0.554917926,52.13489128,0.554037102,50.7083786,49.74859857,0.533211131,29.04444197,29.04444197,52.17867772,29.04444197,0.562876782,0.568711377,0.557320379,0.549585682,0.557358635,102.8179439,0.546322763,28.16415254,0.54581691,0.545703826,0.576592416,0.547956928,28.57882744,29.67137818,29.32636216,0.575026709,0.544196102
2020-12-26 18:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-26 19:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-26 20:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-26 21:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-26 22:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-26 23:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-27 00:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-27 01:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-27 02:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-27 03:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-27 04:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-27 05:00:00-07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
